...1,project_reference,academic_year,mobility_start_month,mobility_end_month,mobility_duration,activity_mob,participant_nationality,participant_gender,participant_profile,special_needs,fewer_opportunities,group_leader,participant_age,sending_country_code,sending_city,sending_organization,receiving_country_code,receiving_city,receiving_organization
11562,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,21,SE,Lund,Push Sverige,SE,Ume�,Push Sverige
11563,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,22,SE,�re,Push Sverige,SE,Ume�,Push Sverige
11564,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,22,SE,Falun,Push Sverige,SE,Ume�,Push Sverige
11565,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,22,SE,G�teborg,Push Sverige,SE,Ume�,Push Sverige
11566,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,22,SE,Uppsala,Push Sverige,SE,Ume�,Push Sverige
11567,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,23,SE,Lund,Push Sverige,SE,Ume�,Push Sverige
11568,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,23,SE,Stockholm,Push Sverige,SE,Ume�,Push Sverige
11569,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,23,SE,Uppsala,Push Sverige,SE,Ume�,Push Sverige
11570,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,24,SE,Finsp�ng,Push Sverige,SE,Ume�,Push Sverige
11571,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,24,SE,Lund,Push Sverige,SE,Ume�,Push Sverige
11572,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,24,SE,Malm�,Push Sverige,SE,Ume�,Push Sverige
11573,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,24,SE,Stockholm,Push Sverige,SE,Ume�,Push Sverige
11574,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,24,SE,Uppsala,Push Sverige,SE,Ume�,Push Sverige
11575,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,25,SE,Bromma,Push Sverige,SE,Ume�,Push Sverige
11576,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,25,SE,Stockholm,Push Sverige,SE,Ume�,Push Sverige
11577,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,26,SE,�stersund,Push Sverige,SE,Ume�,Push Sverige
11578,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,26,SE,Stockholm,Push Sverige,SE,Ume�,Push Sverige
11579,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,27,SE,Eskilstuna,Push Sverige,SE,Ume�,Push Sverige
11580,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,27,SE,Lule�,Push Sverige,SE,Ume�,Push Sverige
11581,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,27,SE,Saltsj�-Boo,Push Sverige,SE,Ume�,Push Sverige
11582,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,27,SE,Uppsala,Push Sverige,SE,Ume�,Push Sverige
11583,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,28,SE,Lund,Push Sverige,SE,Ume�,Push Sverige
11584,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,29,SE,Lule�,Push Sverige,SE,Ume�,Push Sverige
11585,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,30,SE,Stockholm,Push Sverige,SE,Ume�,Push Sverige
11586,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Female,Learner,No,No,No,32,SE,Stockholm,Push Sverige,SE,Ume�,Push Sverige
11587,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,17,SE,Borl�nge,Push Sverige,SE,Ume�,Push Sverige
11588,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,17,SE,Solna,Push Sverige,SE,Ume�,Push Sverige
11589,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,18,SE,Katrineholm,Push Sverige,SE,Ume�,Push Sverige
11590,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,20,SE,Onsala,Push Sverige,SE,Ume�,Push Sverige
11591,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,20,SE,Ume�,Push Sverige,SE,Ume�,Push Sverige
11592,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,22,SE,Johanneshov,Push Sverige,SE,Ume�,Push Sverige
11593,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,22,SE,Stockholm,Push Sverige,SE,Ume�,Push Sverige
11594,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,23,SE,J�nk�ping,Push Sverige,SE,Ume�,Push Sverige
11595,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,23,SE,Jokkmokk,Push Sverige,SE,Ume�,Push Sverige
11596,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,23,SE,Ume�,Push Sverige,SE,Ume�,Push Sverige
11597,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,24,SE,Bromma,Push Sverige,SE,Ume�,Push Sverige
11598,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,24,SE,Stockholm,Push Sverige,SE,Ume�,Push Sverige
11599,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,25,SE,Stockholm,Push Sverige,SE,Ume�,Push Sverige
11600,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,26,SE,Lund,Push Sverige,SE,Ume�,Push Sverige
11601,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,26,SE,Uppsala,Push Sverige,SE,Ume�,Push Sverige
11602,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,27,SE,H�rn�sand,Push Sverige,SE,Ume�,Push Sverige
11603,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,27,SE,Lund,Push Sverige,SE,Ume�,Push Sverige
11604,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,27,SE,Ume�,Push Sverige,SE,Ume�,Push Sverige
11605,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,27,SE,Uppsala,Push Sverige,SE,Ume�,Push Sverige
11606,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,28,SE,Stockholm,Push Sverige,SE,Ume�,Push Sverige
11607,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,29,SE,Karlskrona,Push Sverige,SE,Ume�,Push Sverige
11608,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,29,SE,Lund,Push Sverige,SE,Ume�,Push Sverige
11609,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,29,SE,Ume�,Push Sverige,SE,Ume�,Push Sverige
11610,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,31,SE,Eskilstuna,Push Sverige,SE,Ume�,Push Sverige
11611,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,32,SE,Malm�,Push Sverige,SE,Ume�,Push Sverige
11612,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,35,SE,Stockholm,Push Sverige,SE,Ume�,Push Sverige
11613,2014-1-SE02-KA347-000168,2014-2015,2014-08,2014-08,3,National youth meetings,SE,Male,Learner,No,No,No,35,SE,Sundbyberg,Push Sverige,SE,Ume�,Push Sverige
11614,2014-1-SI02-KA347-000243,2014-2015,2014-10,2014-10,5,National youth meetings,SI,Female,Learner,No,No,No,21,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor
11615,2014-1-SI02-KA347-000243,2014-2015,2014-10,2014-10,5,National youth meetings,SI,Female,Learner,No,No,No,22,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor
11616,2014-1-SI02-KA347-000243,2014-2015,2014-10,2014-10,5,National youth meetings,SI,Female,Learner,No,No,No,22,SI,Spodnje Dobrenje,Zavod PIP - Pravni in informacijski center Maribor,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor
11617,2014-1-SI02-KA347-000243,2014-2015,2014-10,2014-10,5,National youth meetings,SI,Female,Learner,No,No,No,23,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor
11618,2014-1-SI02-KA347-000243,2014-2015,2014-10,2014-10,5,National youth meetings,SI,Female,Learner,No,No,No,24,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor
11619,2014-1-SI02-KA347-000243,2014-2015,2014-10,2014-10,5,National youth meetings,SI,Female,Learner,No,No,No,24,SI,Zgornja Korena,Zavod PIP - Pravni in informacijski center Maribor,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor
11620,2014-1-SI02-KA347-000243,2014-2015,2014-10,2014-10,5,National youth meetings,SI,Female,Learner,No,No,No,25,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor
11621,2014-1-SI02-KA347-000243,2014-2015,2014-10,2014-10,5,National youth meetings,SI,Female,Learner,No,No,No,26,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor
11622,2014-1-SI02-KA347-000243,2014-2015,2014-10,2014-10,5,National youth meetings,SI,Female,Learner,No,No,No,26,SI,Orehova vas,Zavod PIP - Pravni in informacijski center Maribor,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor
11623,2014-1-SI02-KA347-000243,2014-2015,2014-10,2014-10,5,National youth meetings,SI,Female,Learner,No,No,No,27,SI,Smartno na Pohorju,Zavod PIP - Pravni in informacijski center Maribor,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor
11624,2014-1-SI02-KA347-000243,2014-2015,2014-10,2014-10,5,National youth meetings,SI,Female,Learner,No,No,No,28,SI,Dragucova,Zavod PIP - Pravni in informacijski center Maribor,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor
11625,2014-1-SI02-KA347-000243,2014-2015,2014-10,2014-10,5,National youth meetings,SI,Male,Learner,No,No,No,21,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor
11626,2014-1-SI02-KA347-000243,2014-2015,2014-10,2014-10,5,National youth meetings,SI,Male,Learner,No,No,No,22,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor
11627,2014-1-SI02-KA347-000243,2014-2015,2014-10,2014-10,5,National youth meetings,SI,Male,Learner,No,No,No,23,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor
11628,2014-1-SI02-KA347-000243,2014-2015,2014-10,2014-10,5,National youth meetings,SI,Male,Learner,No,No,No,25,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor
11629,2014-1-SI02-KA347-000243,2014-2015,2014-10,2014-10,5,National youth meetings,SI,Male,Learner,No,No,No,26,SI,Celje,Zavod PIP - Pravni in informacijski center Maribor,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor
11630,2014-1-SI02-KA347-000243,2014-2015,2014-10,2014-10,5,National youth meetings,SI,Male,Learner,No,No,No,26,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor
11631,2014-1-SI02-KA347-000243,2014-2015,2014-10,2014-10,5,National youth meetings,SI,Male,Learner,No,No,No,27,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor
11632,2014-1-SI02-KA347-000243,2014-2015,2014-10,2014-10,5,National youth meetings,SI,Male,Learner,No,No,No,29,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor,SI,Maribor,Zavod PIP - Pravni in informacijski center Maribor
11633,2014-1-SK02-KA347-000256,2014-2015,2014-10,2014-10,3,National youth meetings,CZ,Female,Learner,No,No,No,24,SK,Brno,Centrum pre európsku politiku,SK,Pezinok,Centrum pre európsku politiku
11634,2014-1-SK02-KA347-000256,2014-2015,2014-10,2014-10,3,National youth meetings,CZ,Female,Learner,No,No,No,29,SK,Praha,Centrum pre európsku politiku,SK,Pezinok,Centrum pre európsku politiku
11635,2014-1-SK02-KA347-000256,2014-2015,2014-10,2014-10,3,National youth meetings,CZ,Male,Learner,No,No,No,28,SK,Brno,Centrum pre európsku politiku,SK,Pezinok,Centrum pre európsku politiku
11636,2014-1-SK02-KA347-000256,2014-2015,2014-10,2014-10,3,National youth meetings,CZ,Male,Learner,No,No,No,29,SK,Brno,Centrum pre európsku politiku,SK,Pezinok,Centrum pre európsku politiku
11637,2014-1-SK02-KA347-000256,2014-2015,2014-10,2014-10,3,National youth meetings,SK,Female,Learner,No,No,No,20,SK,Bratislava,Centrum pre európsku politiku,SK,Pezinok,Centrum pre európsku politiku
11638,2014-1-SK02-KA347-000256,2014-2015,2014-10,2014-10,3,National youth meetings,SK,Female,Learner,No,No,No,20,SK,Handlov�,Centrum pre európsku politiku,SK,Pezinok,Centrum pre európsku politiku
11639,2014-1-SK02-KA347-000256,2014-2015,2014-10,2014-10,3,National youth meetings,SK,Female,Learner,No,No,No,22,SK,Trnava,Centrum pre európsku politiku,SK,Pezinok,Centrum pre európsku politiku
11640,2014-1-SK02-KA347-000256,2014-2015,2014-10,2014-10,3,National youth meetings,SK,Female,Learner,No,No,No,23,SK,Trnava,Centrum pre európsku politiku,SK,Pezinok,Centrum pre európsku politiku
11641,2014-1-SK02-KA347-000256,2014-2015,2014-10,2014-10,3,National youth meetings,SK,Male,Learner,No,No,No,24,SK,Bratislava,Centrum pre európsku politiku,SK,Pezinok,Centrum pre európsku politiku
11642,2014-1-SK02-KA347-000256,2014-2015,2014-10,2014-10,3,National youth meetings,SK,Male,Learner,No,No,No,25,SK,Martin,Centrum pre európsku politiku,SK,Pezinok,Centrum pre európsku politiku
11643,2014-1-SK02-KA347-000256,2014-2015,2014-10,2014-10,3,National youth meetings,SK,Male,Learner,No,No,No,46,SK,Krupina,Centrum pre európsku politiku,SK,Pezinok,Centrum pre európsku politiku
11644,2014-1-SK02-KA347-000256,2014-2015,2014-10,2014-10,3,National youth meetings,SK,Male,Learner,No,No,No,48,SK,Bratislava,Centrum pre európsku politiku,SK,Pezinok,Centrum pre európsku politiku
11645,2014-1-SK02-KA347-000256,2014-2015,2014-12,2014-12,1,National youth meetings,SK,Female,Learner,No,No,No,16,SK,Bratislava,Centrum pre európsku politiku,SK,Skalica,Centrum pre európsku politiku
11646,2014-1-SK02-KA347-000256,2014-2015,2014-12,2014-12,1,National youth meetings,SK,Female,Learner,No,No,No,16,SK,Brodsk�,Centrum pre európsku politiku,SK,Skalica,Centrum pre európsku politiku
11647,2014-1-SK02-KA347-000256,2014-2015,2014-12,2014-12,1,National youth meetings,SK,Female,Learner,No,No,No,16,SK,Hol��,Centrum pre európsku politiku,SK,Skalica,Centrum pre európsku politiku
11648,2014-1-SK02-KA347-000256,2014-2015,2014-12,2014-12,1,National youth meetings,SK,Female,Learner,No,No,No,16,SK,Kop�any,Centrum pre európsku politiku,SK,Skalica,Centrum pre európsku politiku
11649,2014-1-SK02-KA347-000256,2014-2015,2014-12,2014-12,1,National youth meetings,SK,Female,Learner,No,No,No,16,SK,Moravsk� sv. J�n,Centrum pre európsku politiku,SK,Skalica,Centrum pre európsku politiku
11650,2014-1-SK02-KA347-000256,2014-2015,2014-12,2014-12,1,National youth meetings,SK,Female,Learner,No,No,No,16,SK,Skalica,Centrum pre európsku politiku,SK,Skalica,Centrum pre európsku politiku
11651,2014-1-SK02-KA347-000256,2014-2015,2014-12,2014-12,1,National youth meetings,SK,Female,Learner,No,No,No,17,SK,Bratislava,Centrum pre európsku politiku,SK,Skalica,Centrum pre európsku politiku
11652,2014-1-SK02-KA347-000256,2014-2015,2014-12,2014-12,1,National youth meetings,SK,Female,Learner,No,No,No,17,SK,Skalica,Centrum pre európsku politiku,SK,Skalica,Centrum pre európsku politiku
11653,2014-1-SK02-KA347-000256,2014-2015,2014-12,2014-12,1,National youth meetings,SK,Female,Learner,No,No,No,17,SK,Vrbovce,Centrum pre európsku politiku,SK,Skalica,Centrum pre európsku politiku
11654,2014-1-SK02-KA347-000256,2014-2015,2014-12,2014-12,1,National youth meetings,SK,Female,Learner,No,No,No,31,SK,Skalica,Centrum pre európsku politiku,SK,Skalica,Centrum pre európsku politiku
11655,2014-1-SK02-KA347-000256,2014-2015,2014-12,2014-12,1,National youth meetings,SK,Female,Learner,No,No,No,53,SK,Skalica,Centrum pre európsku politiku,SK,Skalica,Centrum pre európsku politiku
11656,2014-1-SK02-KA347-000256,2014-2015,2014-12,2014-12,1,National youth meetings,SK,Female,Learner,No,No,No,56,SK,Bratislava,Centrum pre európsku politiku,SK,Skalica,Centrum pre európsku politiku
11657,2014-1-SK02-KA347-000256,2014-2015,2014-12,2014-12,1,National youth meetings,SK,Male,Learner,No,No,No,15,SK,Bratislava,Centrum pre európsku politiku,SK,Skalica,Centrum pre európsku politiku
11658,2014-1-SK02-KA347-000256,2014-2015,2014-12,2014-12,1,National youth meetings,SK,Male,Learner,No,No,No,15,SK,Skalica,Centrum pre európsku politiku,SK,Skalica,Centrum pre európsku politiku
11659,2014-1-SK02-KA347-000256,2014-2015,2014-12,2014-12,1,National youth meetings,SK,Male,Learner,No,No,No,16,SK,Bratislava,Centrum pre európsku politiku,SK,Skalica,Centrum pre európsku politiku
11660,2014-1-SK02-KA347-000256,2014-2015,2014-12,2014-12,1,National youth meetings,SK,Male,Learner,No,No,No,16,SK,Radimov,Centrum pre európsku politiku,SK,Skalica,Centrum pre európsku politiku
11661,2014-1-SK02-KA347-000256,2014-2015,2014-12,2014-12,1,National youth meetings,SK,Male,Learner,No,No,No,16,SK,Skalica,Centrum pre európsku politiku,SK,Skalica,Centrum pre európsku politiku
11662,2014-1-SK02-KA347-000256,2014-2015,2014-12,2014-12,1,National youth meetings,SK,Male,Learner,No,No,No,16,SK,Un�n,Centrum pre európsku politiku,SK,Skalica,Centrum pre európsku politiku
12132,2014-1-SK02-KA347-000265,2014-2015,2014-09,2014-09,1,National youth meetings,SK,Male,Learner,No,No,No,34,SK,?ilina,AKRAM-IRO,SK,Trnava,AKRAM-IRO
12133,2014-1-SK02-KA347-000265,2014-2015,2014-09,2014-09,1,National youth meetings,SK,Male,Learner,No,No,No,48,SK,?ilina,AKRAM-IRO,SK,Trnava,AKRAM-IRO
12334,2014-1-TR01-KA347-011574,2014-2015,2014-12,2014-12,3,National youth meetings,TR,Female,Learner,No,No,No,18,TR,U?ak,Adana Balkan Turkleri Yardimlasma ve Kultur Dernegi,TR,?zmir,Adana Balkan Turkleri Yardimlasma ve Kultur Dernegi
12335,2014-1-TR01-KA347-011574,2014-2015,2014-12,2014-12,3,National youth meetings,TR,Female,Learner,No,No,No,19,TR,?zmir,Adana Balkan Turkleri Yardimlasma ve Kultur Dernegi,TR,?zmir,Adana Balkan Turkleri Yardimlasma ve Kultur Dernegi
12336,2014-1-TR01-KA347-011574,2014-2015,2014-12,2014-12,3,National youth meetings,TR,Female,Learner,No,No,No,19,TR,Bursa,Adana Balkan Turkleri Yardimlasma ve Kultur Dernegi,TR,Bursa,Adana Balkan Turkleri Yardimlasma ve Kultur Dernegi
12337,2014-1-TR01-KA347-011574,2014-2015,2014-12,2014-12,3,National youth meetings,TR,Female,Learner,No,No,No,19,TR,U?ak,Adana Balkan Turkleri Yardimlasma ve Kultur Dernegi,TR,?zmir,Adana Balkan Turkleri Yardimlasma ve Kultur Dernegi
12338,2014-1-TR01-KA347-011574,2014-2015,2014-12,2014-12,3,National youth meetings,TR,Female,Learner,No,No,No,19,TR,Yalova,Adana Balkan Turkleri Yardimlasma ve Kultur Dernegi,TR,Bursa,Adana Balkan Turkleri Yardimlasma ve Kultur Dernegi
12339,2014-1-TR01-KA347-011574,2014-2015,2014-12,2014-12,3,National youth meetings,TR,Female,Learner,No,No,No,20,TR,?zmir,Adana Balkan Turkleri Yardimlasma ve Kultur Dernegi,TR,?zmir,Adana Balkan Turkleri Yardimlasma ve Kultur Dernegi
12340,2014-1-TR01-KA347-011574,2014-2015,2014-12,2014-12,3,National youth meetings,TR,Female,Learner,No,No,No,20,TR,Bursa,Adana Balkan Turkleri Yardimlasma ve Kultur Dernegi,TR,Bursa,Adana Balkan Turkleri Yardimlasma ve Kultur Dernegi
12341,2014-1-TR01-KA347-011574,2014-2015,2014-12,2014-12,3,National youth meetings,TR,Female,Learner,No,No,No,20,TR,U?ak,Adana Balkan Turkleri Yardimlasma ve Kultur Dernegi,TR,Adana,Adana Balkan Turkleri Yardimlasma ve Kultur Dernegi
